Year,Month,Day,Adj Close,Close,High,Low,Open,QPL1,QPL2,QPL3,QPL-1,QPL-2,QPL-3
2004,1,1,135.00999450683594,135.00999450683594,135.16000366210938,133.8800048828125,135.16000366210938,135.70495674095108,136.30944683336548,136.98789939132527,134.31859126215232,133.72292999632467,133.06064767564524
2004,1,2,134.6699981689453,134.6699981689453,135.07000732421875,134.14999389648438,134.99000549316406,135.36321027622404,135.96617807824458,136.6429220857672,133.98033608847743,133.38617487936588,132.725560387535
2004,1,5,134.8000030517578,134.8000030517578,135.72999572753906,134.27000427246094,135.10000610351562,135.4938843575217,136.0974342398831,136.77483154826405,134.10967519985476,133.5149404119253,132.85368819000783
2004,1,6,135.11000061035156,135.11000061035156,135.99000549316406,134.44000244140625,134.77999877929688,135.80547762461595,136.4104154816494,137.08937059052766,134.41808522177288,133.82198273111274,133.15920983731272
2004,1,7,134.17999267578125,134.17999267578125,135.3000030517578,134.0399932861328,135.1300048828125,134.87068248599965,135.4714563506978,136.14573798140552,133.49283997537165,132.900840660225,132.24262985692357
2004,1,8,135.6199951171875,135.6199951171875,135.72999572753906,133.30999755859375,134.1699981689453,136.31809732170652,136.92531861433076,137.6068365488648,134.92546798228526,134.32711540655094,133.6618407694781
2004,1,9,136.8300018310547,136.8300018310547,137.69000244140625,135.44000244140625,135.61000061035156,137.53433252978434,138.146971473694,138.8345699369561,136.12927809884783,135.52558699885478,134.85437675636675
2004,1,12,135.8000030517578,135.8000030517578,137.3000030517578,135.7100067138672,136.97000122070312,136.49903184483662,137.10705910011126,137.78948161096284,135.1045540734729,134.50540730650437,133.83924965278462
2004,1,13,135.85000610351562,135.85000610351562,136.1699981689453,135.11000061035156,135.80999755859375,136.54929228666907,137.15754342425322,137.84021721056405,135.15430105328318,134.5549336738984,133.88853073361838
2004,1,14,134.4199981689453,134.4199981689453,135.80999755859375,134.11000061035156,135.80999755859375,135.1119234043953,135.71377186318756,136.3892595700925,133.73161637007289,133.1385581557211,132.47917002184082
2004,1,15,133.9199981689453,133.9199981689453,134.60000610351562,133.42999267578125,134.41000366210938,134.60934966073782,135.2089594330735,135.88193453874308,133.2341769332638,132.64332470843158,131.9863892904524
2004,1,16,132.22999572753906,132.22999572753906,133.9499969482422,131.66000366210938,133.9499969482422,132.9106479532022,133.5026909543835,134.16717345560912,131.55282920794565,130.96943323846085,130.32078801220368
2004,1,19,132.41000366210938,132.41000366210938,132.97000122070312,131.64999389648438,132.07000732421875,133.0915824763323,133.684431440164,134.34981851770718,131.73191529913328,131.1477251384143,130.49819689551026
2004,1,20,134.67999267578125,134.67999267578125,135.0800018310547,132.35000610351562,132.44000244140625,135.37325622965713,135.97626878081186,136.65306301275493,133.9902794121807,133.39607410751452,132.73541058831196
2004,1,21,135.22000122070312,135.22000122070312,135.3699951171875,134.5,134.66000366210938,135.91604446171394,136.52147483250062,137.2009827167178,134.52752250509675,133.93093469404943,133.26762219975714
2004,1,22,135.02999877929688,135.02999877929688,135.5800018310547,134.47000122070312,135.2100067138672,135.72506398515074,136.3296436441528,137.008196727632,134.33849309020582,133.74274356594736,133.08036311567363
2004,1,23,134.4600067138672,134.4600067138672,135.3800048828125,133.44000244140625,135.02000427246094,135.15213789279463,135.75416548476224,136.42985424270597,133.77142002617984,133.1781852949665,132.5186009018976
2004,1,26,132.7899932861328,132.7899932861328,134.08999633789062,132.47000122070312,134.08999633789062,133.4735280921252,134.0680784112068,134.73537501354744,132.10995894826831,131.5240922812931,130.8727000252028
