Year,Month,Day,Adj Close,Close,High,Low,Open,QPL1,QPL2,QPL3,QPL-1,QPL-2,QPL-3
2004,1,1,191.57000732421875,191.57000732421875,192.02999877929688,190.2100067138672,192.02999877929688,192.6526118380147,193.5963012624448,194.6559780836,190.49348646805976,189.5649217825236,188.5329598787861
2004,1,2,192.2899932861328,192.2899932861328,192.4900054931641,190.22999572753903,191.57000732421875,193.3766665999624,194.32390273375208,195.38756218478787,191.2094264944176,190.27737194349143,189.24153157206325
2004,1,5,191.94000244140625,191.94000244140625,192.41000366210932,190.9600067138672,191.9499969482422,193.0246978795047,193.97020992995056,195.03193339324508,190.8614024108196,189.9310443109362,188.89708929318863
2004,1,6,193.3600006103516,193.3600006103516,193.9900054931641,191.5800018310547,192.009994506836,194.45272077240745,195.4052278492327,196.4748060866995,192.27342095045907,191.33617993517765,190.2945755779839
2004,1,7,192.92999267578125,192.92999267578125,193.8300018310547,192.38999938964844,193.3600006103516,194.02028276782016,194.97067159061424,196.03787122274744,191.8458294302134,190.91067271919292,189.8713847569975
2004,1,8,194.6699981689453,194.6699981689453,194.8699951171875,192.1300048828125,192.9600067138672,195.77012141716165,196.7290816484204,197.8059061874769,193.57605702427213,192.63246628082584,191.5838051427021
2004,1,9,196.3800048828125,196.3800048828125,197.83999633789065,194.41000366210932,194.72999572753903,197.4897917574645,198.45717562076308,199.54345912734803,195.27645441610943,194.32457504821343,193.2667023335569
2004,1,12,196.77999877929688,196.77999877929688,197.67999267578125,196.3300018310547,196.9199981689453,197.8920461079932,198.86140037373224,199.94989646185132,195.67420056109077,194.72038237087136,193.6603549428092
2004,1,13,196.3699951171875,196.3699951171875,197.1100006103516,195.4900054931641,196.67999267578125,197.4797254244384,198.44705997881803,199.53328811600164,195.26650090000703,194.31467005074404,193.25685125735075
2004,1,14,194.6499938964844,194.6499938964844,196.3699951171875,189.22999572753903,196.3699951171875,195.7500040961293,196.70886578471612,197.78557966937456,193.55616516511023,192.6126713849685,191.56411800717416
2004,1,15,193.97000122070312,193.97000122070312,194.97999572753903,192.91000366210932,194.69000244140625,195.06616863122653,196.02168062063143,197.09463309980083,192.87999368403345,191.93979591663384,190.8949055680684
2004,1,16,191.759994506836,191.759994506836,194.0500030517578,191.3300018310547,194.0500030517578,192.84367268025292,193.78829799698437,194.8490257395053,190.68240602444808,189.75292044638311,188.71993510720608
2004,1,19,191.13999938964844,191.13999938964844,192.47000122070312,191.0,191.9499969482422,192.2201738334275,193.1617450038264,194.219043219648,190.06589494781412,189.13941456653893,188.10976905779967
2004,1,20,194.58999633789065,194.58999633789065,195.3500061035156,191.08999633789065,191.1199951171875,195.689667478052,196.6482336137894,197.72461561965807,193.4965047606673,192.553301796478,191.50507161747475
2004,1,21,195.7400054931641,195.7400054931641,196.0,194.52999877929688,194.6100006103516,196.8461755896067,197.81040676390097,198.89315008938848,194.64005148031364,193.69127427251203,192.63684914862276
2004,1,22,195.67999267578125,195.67999267578125,196.42999267578125,195.13999938964844,195.7700042724609,196.7858236265095,197.74975917278823,198.83217053508156,194.58037590282785,193.63188958494,192.57778774203885
2004,1,23,195.0500030517578,195.0500030517578,196.1000061035156,192.8999938964844,195.6699981689453,196.1522737916778,197.1131059578712,198.19203250846837,193.9539264831344,193.0084938067079,191.9577856333108
2004,1,26,193.0200042724609,193.0200042724609,194.5,192.3699951171875,194.4900054931641,194.110803039956,195.06163526719027,196.12933280191257,191.9353352099206,190.99974220101024,189.959969358431
2004,1,27,192.9600067138672,192.9600067138672,193.22000122070312,190.8800048828125,193.009994506836,194.0504664218787,195.0010030962635,196.0683687521961,191.8756748054777,190.9403726125197,189.90092296873163
2004,1,28,192.6000061035156,192.6000061035156,194.22999572753903,192.44000244140625,192.8999938964844,193.6884313683949,194.6371946505169,195.7025689493069,191.51769720577732,190.584139982495,189.5466296136508
2004,1,29,192.38999938964844,192.38999938964844,193.69000244140625,191.82000732421875,192.58999633789065,193.47723786010445,194.4249666320873,195.4891792707089,191.30887061718437,190.3763313236967,189.3399522328185
2004,1,30,192.759994506836,192.759994506836,193.16000366210932,191.0399932861328,192.3699951171875,193.8493239015945,194.79887529959308,195.86513458035404,191.67678655994425,190.7424538521093,189.70408164722107
2004,2,2,192.17999267578125,192.17999267578125,193.0,191.47000122070312,192.7400054931641,193.266044351814,194.21273861365768,195.27578959211087,191.1000440285913,190.16852266489832,189.1332748519862
2004,2,3,193.7700042724609,193.7700042724609,193.9499969482422,192.9499969482422,193.22999572753903,194.86504145596217,195.8195682441468,196.89141443254917,192.68112061154272,191.74189225530483,190.69807926344228
2004,2,4,193.1999969482422,193.1999969482422,193.9499969482422,192.9499969482422,193.7899932861328,194.291812894188,195.24353177997065,196.31222495106195,192.11431642324936,191.17785096648183,190.1371085275292
2004,2,5,193.8000030517578,193.8000030517578,194.3500061035156,193.0,193.22999572753903,194.89520976500089,195.84988432961023,196.9218964574074,192.7109508137642,191.77157704955013,190.727602458292
2004,2,6,194.82000732421875,194.82000732421875,196.02999877929688,193.8099975585937,193.8099975585937,195.9209783073748,196.8806774959232,197.95833181635845,193.72522320842228,192.7809053511337,191.731436133835
2004,2,9,196.77999877929688,196.77999877929688,196.8999938964844,194.8999938964844,194.8999938964844,197.8920461079932,198.86140037373224,199.94989646185132,195.67420056109077,194.72038237087136,193.6603549428092
2004,2,10,197.1100006103516,197.1100006103516,197.6499938964844,196.5,196.75,198.2239128524383,199.19489273401544,200.28521423988232,196.0023479585697,195.0469302066508,193.9851251030403
2004,2,11,199.3800048828125,199.3800048828125,199.5200042724609,196.8600006103516,197.1199951171875,200.5067454214892,201.4889075285893,202.59178564989432,198.2595960225979,197.293175265392,196.21914195360208
2004,2,12,199.33999633789065,199.33999633789065,199.8600006103516,198.9499969482422,199.32000732421875,200.46651077942445,201.44847580118088,202.55113261368973,198.2198123042741,197.25358547367736,196.1797676825462
2004,2,13,198.38999938964844,198.38999938964844,199.9199981689453,198.33999633789065,199.33999633789065,199.5111451881539,200.4884304477397,201.58583231580147,197.2751538301613,196.31353175805376,195.2448314729088
2004,2,16,199.13999938964844,199.13999938964844,199.47000122070312,198.3500061035156,198.759994506836,200.2653836041601,201.24636342469628,202.34791394643804,198.02093923178344,197.0556818123484,195.98294137792004
2004,2,17,201.16000366210932,201.16000366210932,201.58999633789065,199.0599975585937,199.1499938964844,202.2968033678756,203.28773389361797,204.40045814623784,200.0295921619376,199.05454351965807,197.97092159347807
2004,2,18,201.1699981689453,201.1699981689453,202.57000732421875,201.13999938964844,201.58999633789065,202.30685435588188,203.29783411537716,204.4106136529938,200.0395305049972,199.064433418046,197.98075765279984
2004,2,19,203.0399932861328,203.0399932861328,203.1999969482422,201.1000061035156,201.16000366210932,204.18741722938427,205.187608736796,206.310732223912,201.89901725100128,200.9148560550479,199.8211068772249
2004,2,20,203.0599975585937,203.0599975585937,203.8099975585937,202.2700042724609,203.0500030517578,204.20753455041665,205.20782460050015,206.33105874201428,201.9189091101632,200.9346509509052,199.84079401275284
2004,2,23,202.2899932861328,202.2899932861328,202.4900054931641,200.759994506836,202.1699981689453,203.4331788133781,204.42967575983943,205.54865059327545,201.1532318493792,200.17270600075324,199.0829969722137
2004,2,24,204.5,204.5,204.67999267578125,202.0200042724609,202.2899932861328,205.6556747643517,206.66305838348651,207.794257953571,203.35081950896452,202.359581471004,201.2579674330761
2004,2,25,204.0200042724609,204.0200042724609,205.8300018310547,203.6300048828125,204.4900054931641,205.1729664747133,206.17798559588635,207.3065300512489,202.87352110037835,201.8846096639982,200.78558129859647
2004,2,26,203.97999572753903,203.97999572753903,204.5200042724609,203.4199981689453,204.0,205.1327318326485,206.1375538684779,207.26587701504428,202.8337373820545,201.8450198722835,200.74620702754052
2004,2,27,204.3600006103516,204.3600006103516,204.3699951171875,201.3099975585937,204.0599975585937,205.5148842071647,206.5215781779288,207.65200333603585,203.2116068409168,202.2210473981656,201.12018751814932
