Year,Month,Day,Adj Close,Close,High,Low,Open,QPL1,QPL2,QPL3,QPL-1,QPL-2,QPL-3
2004,1,1,1.2960000038146973,1.2960000038146973,1.2971999645233154,1.2812999486923218,1.2971999645233154,1.3011488200782189,1.3056285887466328,1.3106568009407291,1.2908715620913565,1.2864424265556869,1.2815071105434652
2004,1,2,1.2925000190734863,1.2925000190734863,1.2979999780654907,1.2862000465393066,1.2942999601364136,1.2976349304154766,1.3021026009959755,1.3071172339725543,1.2873854272480816,1.2829682530602098,1.278046265389566
2004,1,5,1.2812000513076782,1.2812000513076782,1.2889000177383425,1.2773000001907349,1.2864999771118164,1.2862900695496386,1.2907186805302904,1.2956894719670962,1.2761301749344276,1.2717516188705036,1.2668726627675202
2004,1,6,1.2865999937057495,1.2865999937057495,1.2871999740600586,1.276600003242493,1.2807999849319458,1.2917114651199009,1.296158741604175,1.301150483701578,1.2815087490533197,1.2771117384549084,1.2722122187546228
2004,1,7,1.2894999980926514,1.2894999980926514,1.292199969291687,1.28410005569458,1.2868000268936155,1.2946229907951574,1.299080291468284,1.3040832849834167,1.2843972777431136,1.2799903562554693,1.2750797930073103
2004,1,8,1.2786999940872192,1.2786999940872192,1.2948999404907229,1.2755000591278076,1.289199948310852,1.2837800799717425,1.2882000492255636,1.2931611409569954,1.2736400107677668,1.2692699987565,1.2644005631569082
2004,1,9,1.2736999988555908,1.2736999988555908,1.2832000255584717,1.268100023269653,1.2783000469207764,1.2787602204988406,1.2831629067110608,1.2881045994942515,1.2686598011720078,1.2643068768586527,1.259456481811881
2004,1,12,1.2761000394821167,1.2761000394821167,1.276900053024292,1.2684999704360962,1.271399974822998,1.281169796131674,1.2855807783522044,1.2905317827970535,1.2710503445234949,1.266689217968477,1.261829683292925
2004,1,13,1.2710000276565552,1.2710000276565552,1.27839994430542,1.2690000534057615,1.2755999565124512,1.2760495227137096,1.2804428761741184,1.2853740936270108,1.265970514112562,1.2616268170664504,1.2567867038183298
2004,1,14,1.2894999980926514,1.2894999980926514,1.2913000583648682,1.2705999612808228,1.271399974822998,1.2946229907951574,1.299080291468284,1.3040832849834167,1.2843972777431136,1.2799903562554693,1.2750797930073103
2004,1,15,1.295799970626831,1.295799970626831,1.2992000579833984,1.2861000299453735,1.2896000146865845,1.300947992188093,1.3054270694194663,1.3104545055261312,1.2906723204610084,1.2862438685473283,1.2813093142843286
2004,1,16,1.2984000444412231,1.2984000444412231,1.3021999597549438,1.2926000356674194,1.2955000400543213,1.303558395711052,1.3080464603877764,1.3130839842435311,1.293262105442843,1.2888247676655111,1.283880312024509
2004,1,19,1.3014999628067017,1.3014999628067017,1.3042999505996704,1.2984999418258667,1.299100041389465,1.3066706295935435,1.3111694094841009,1.31621896038251,1.2963497570254223,1.2919018251442709,1.2869455646601355
2004,1,20,1.2914999723434448,1.2914999723434448,1.3032000064849854,1.2847000360488892,1.3014999628067017,1.29663091064774,1.301095124455095,1.3061058774570224,1.2863893378339046,1.2819755813485765,1.277057401970081
2004,1,21,1.2998000383377075,1.2998000383377075,1.3040000200271606,1.2863999605178833,1.2914999723434448,1.304963951576149,1.3094568554880393,1.314499811030801,1.2946565593801531,1.290214437063702,1.2852646500860687
2004,1,22,1.294600009918213,1.294600009918213,1.3056000471115112,1.2926000356674194,1.299100041389465,1.299743264213122,1.30421819364637,1.3092409741534594,1.2894771081540464,1.285052757157496,1.2801227724819055
2004,1,23,1.3116999864578247,1.3116999864578247,1.3193000555038452,1.2936999797821045,1.2950999736785889,1.3169111764294728,1.3214452138402728,1.3265343387225952,1.306509417847288,1.3020266269483245,1.297031523609326
2004,1,26,1.3125,1.3125,1.3162000179290771,1.3083000183105469,1.3147000074386597,1.317714368307084,1.3222511710539873,1.3273433998235291,1.307306265631117,1.302820740651599,1.297822590769674
2004,1,27,1.3063000440597534,1.3063000440597534,1.3164000511169434,1.3039000034332275,1.312199950218201,1.3114897808592103,1.316005152766388,1.3210733269881136,1.301130843728396,1.2966665073639196,1.2916919676222236
2004,1,28,1.326300024986267,1.326300024986267,1.3286999464035034,1.305299997329712,1.3062000274658203,1.331569218750818,1.3361537228243994,1.3412994928390884,1.3210516821114315,1.3165189949553089,1.3114682930023318
2004,1,29,1.3300000429153442,1.3300000429153442,1.3359999656677246,1.323799967765808,1.3260999917984009,1.3352839363036857,1.3398812299022227,1.3450413552218612,1.3247370585850546,1.3201917264591445,1.315126934415367
2004,1,30,1.323699951171875,1.323699951171875,1.3352999687194824,1.3193000555038452,1.329699993133545,1.328958815227859,1.3335343318560895,1.3386700141216883,1.3184618971295967,1.3139380958371258,1.3088972952621514
2004,2,2,1.336300015449524,1.336300015449524,1.3423999547958374,1.3241000175476074,1.325700044631958,1.3416089376966216,1.3462280078534052,1.351412575764576,1.3310121013029492,1.3264452387510035,1.321356455692386
2004,2,3,1.3355000019073486,1.3355000019073486,1.3381999731063845,1.3277000188827517,1.337000012397766,1.3408057458190106,1.3454220506396908,1.350603514663642,1.3302152535191205,1.3256511250477288,1.320565388532038
2004,2,4,1.3335000276565552,1.3335000276565552,1.3437999486923218,1.3310999870300293,1.3365999460220337,1.338797825966428,1.3434072176528795,1.348580922190036,1.3282231934283295,1.3236658999546218,1.3185877795692666
2004,2,5,1.3377000093460083,1.3377000093460083,1.3393000364303589,1.3286999464035034,1.333400011062622,1.3430144935617183,1.347638402953668,1.3528284025518458,1.3324065552402593,1.3278349081491942,1.3227407937539457
2004,2,6,1.3207999467849731,1.3207999467849731,1.3408000469207764,1.319599986076355,1.3378000259399414,1.3260472895526023,1.3306127819919809,1.3357372128398497,1.3155733684398028,1.3110594780365648,1.306029721009464
2004,2,9,1.3279999494552612,1.3279999494552612,1.3308000564575195,1.3215999603271484,1.3285000324249268,1.3332758967682126,1.337866276820461,1.3430186421907973,1.3227448797567007,1.3182063830358777,1.3131492075763986
2004,2,10,1.330899953842163,1.330899953842163,1.3324999809265137,1.321499943733215,1.3281999826431274,1.336187422443469,1.34078782668457,1.345951443472636,1.325633408446495,1.3210850008364388,1.3160167818290862
2004,2,11,1.3144999742507937,1.3144999742507937,1.3341000080108645,1.311900019645691,1.3309999704360962,1.3197222881596669,1.3242660040407983,1.3293659922971353,1.3092983257219082,1.3048059657447062,1.2998001997324455
2004,2,12,1.3188999891281128,1.3188999891281128,1.3215999603271484,1.3140000104904177,1.3152999877929688,1.3241397836450828,1.328698708668753,1.333815768073543,1.313680929164186,1.3091735319476372,1.304151010176261
2004,2,13,1.321300029754639,1.321300029754639,1.323199987411499,1.3070000410079956,1.3186999559402466,1.3265493592779165,1.3311165803098968,1.336242951376345,1.3160714725156728,1.3115558730574617,1.306524211657305
2004,2,16,1.3169000148773191,1.3169000148773191,1.3193999528884888,1.313599944114685,1.315600037574768,1.3221318637924997,1.3266838756819417,1.3317931755999368,1.3116888690733943,1.30718830685453,1.3021734012134891
2004,2,17,1.3101999759674072,1.3101999759674072,1.317199945449829,1.3075000047683716,1.317199945449829,1.3154052066193131,1.3199340590764268,1.3250173642280263,1.305015343094804,1.300537678545954,1.295548287418198
2004,2,18,1.3229000568389893,1.3229000568389893,1.3271000385284424,1.3080999851226809,1.3097000122070312,1.3281557430331383,1.3327284947373257,1.3378610735782126,1.3176651680833305,1.313144100464011,1.308106345978001
2004,2,19,1.3279999494552612,1.3279999494552612,1.3345999717712402,1.3222999572753906,1.323099970817566,1.3332758967682126,1.337866276820461,1.3430186421907973,1.3227448797567007,1.3182063830358777,1.3131492075763986
2004,2,20,1.3359999656677246,1.3359999656677246,1.3509000539779663,1.3271000385284424,1.3284000158309937,1.3413076958614336,1.3459257288626558,1.3511091326426787,1.3307132388574274,1.3261474017384651,1.3210597613036814
2004,2,23,1.3351000547409058,1.3351000547409058,1.343400001525879,1.3330999612808228,1.3375999927520752,1.3404042097216502,1.3450191320803089,1.350199044391904,1.3298168889959874,1.325254127361171,1.3201699138899623
2004,2,24,1.32860004901886,1.32860004901886,1.3398000001907349,1.3264000415802002,1.3349000215530396,1.333878380438589,1.3384708348019605,1.3436255284345917,1.3233426046477448,1.318802057060954,1.313742596353808
2004,2,25,1.3356000185012815,1.3356000185012815,1.340000033378601,1.3257999420166016,1.32860004901886,1.340906159764073,1.3455228103032737,1.350704662370941,1.330314874334294,1.325750404051908,1.320664286661606
2004,2,26,1.343500018119812,1.343500018119812,1.3473999500274658,1.3344000577926636,1.3356000185012815,1.3488375449122316,1.3534815026818854,1.3586940051155234,1.3381836126198472,1.3335921437503162,1.3284759422593209
2004,2,27,1.3346999883651731,1.3346999883651731,1.3496999740600586,1.3330999612808228,1.343400001525879,1.340002553941399,1.344616093425976,1.3497944535627078,1.3294184057352911,1.3248570113444536,1.31977432137169
2004,3,1,1.337000012397766,1.337000012397766,1.340499997138977,1.333199977874756,1.3343000411987305,1.34231171562917,1.3469332054035363,1.3521204891582106,1.3317093282716042,1.3271400734500984,1.3220486247231658
2004,3,2,1.3436000347137451,1.3436000347137451,1.3451999425888062,1.336899995803833,1.3371000289916992,1.3489379588572945,1.3535822623454683,1.3587951528228224,1.3382832334350212,1.3336914227544956,1.3285748403888888
2004,3,3,1.3402999639511108,1.3402999639511108,1.3583999872207642,1.3371000289916992,1.3431999683380127,1.3456247774017869,1.350257673827027,1.3554577607117877,1.3349962214845312,1.3304156889372174,1.325311673617929
