Year,Month,Day,Adj Close,Close,High,Low,Open,QPL1,QPL2,QPL3,QPL-1,QPL-2,QPL-3
2004,1,1,1.2403000593185425,1.2403000593185425,1.245100021362305,1.2360999584197998,1.236600041389465,1.2463694837825707,1.251643937262547,1.257562494239597,1.2342601910285091,1.229058993015275,1.2232745841197832
2004,1,2,1.2400000095367432,1.2400000095367432,1.2455999851226809,1.2345000505447388,1.2401000261306765,1.2460679657032636,1.2513411432027994,1.2572582683797653,1.233961602394074,1.2287616626395308,1.2229786530914095
2004,1,5,1.2319999933242798,1.2319999933242798,1.2355999946594238,1.2282999753952026,1.2355999946594238,1.2380288013074652,1.2432679582383213,1.249146908337075,1.2260005437256971,1.2208341520372994,1.2150884523035217
2004,1,6,1.231899976730347,1.231899976730347,1.2335000038146973,1.2243000268936155,1.231899976730347,1.2379282952810298,1.2431670268850723,1.2490454997171314,1.2259010141808857,1.2207350419120515,1.2149898086273974
2004,1,7,1.2395000457763672,1.2395000457763672,1.2410999536514282,1.2304999828338623,1.232100009918213,1.2455655553637268,1.2508366067361405,1.256751346148484,1.2334640732987936,1.2282662301421643,1.2224855522837026
2004,1,8,1.2266000509262085,1.2266000509262085,1.2486000061035156,1.2239999771118164,1.2395999431610107,1.2326024342210704,1.2378186275595608,1.2436718098076114,1.22062689733609,1.2154831503048955,1.2097626343761236
2004,1,9,1.2211999893188477,1.2211999893188477,1.2330000400543213,1.2161999940872192,1.226699948310852,1.2271759473420338,1.2323691765812137,1.2381965904097092,1.2152531323177052,1.2101320304436178,1.2044366988758102
2004,1,12,1.2276999950408936,1.2276999950408936,1.229599952697754,1.2139999866485596,1.2193000316619873,1.23370776092658,1.238928631846128,1.2447870628901174,1.2217214850714626,1.2165731254248764,1.2108474796676618
2004,1,13,1.219499945640564,1.219499945640564,1.2301000356674194,1.2192000150680542,1.2274999618530271,1.22546758447791,1.2306535841751516,1.2364728856075395,1.2135613673134622,1.2084473945721488,1.202759991527525
2004,1,14,1.2319999933242798,1.2319999933242798,1.2353999614715576,1.2130000591278076,1.2199000120162964,1.2380288013074652,1.2432679582383213,1.249146908337075,1.2260005437256971,1.2208341520372994,1.2150884523035217
2004,1,15,1.2431000471115112,1.2431000471115112,1.246999979019165,1.2303999662399292,1.232100009918213,1.249183173352204,1.2544695339551764,1.2604014521242728,1.2370465437681242,1.231833604006725,1.2260361367596064
2004,1,16,1.263700008392334,1.263700008392334,1.2690999507904053,1.242400050163269,1.2431999444961548,1.2698839408113514,1.2752579040364866,1.281288122648004,1.2575461897647695,1.2522468640704811,1.2463533244267
2004,1,19,1.2705999612808228,1.2705999612808228,1.2719000577926636,1.2628999948501587,1.2662999629974363,1.2768176587089983,1.2822209644148108,1.2882841087397494,1.2644125420689958,1.259084281423858,1.2531585623501342
2004,1,20,1.2457000017166138,1.2457000017166138,1.2711000442504885,1.2446999549865725,1.270900011062622,1.2517958508689655,1.2570932679413074,1.2630375927690607,1.239633837418116,1.2344099947476788,1.228600402047181
2004,1,21,1.2374999523162842,1.2374999523162842,1.250499963760376,1.2365000247955322,1.2462999820709229,1.2435556744202958,1.2488182202703308,1.2547234154864828,1.2314737196601158,1.2262842638949512,1.220512913907044
