Year,Month,Day,AUDCAD,USDCHF,EURUSD,AUDUSD,GBPUSD,EURAUD,NZDCHF,EURCAD,NZDUSD
2014,4,23,0.003064479999999925,0.0018600399999999517,-0.000968929999999979,0.0021906599999999,-0.0014993899999999893,-0.003925109999999954,0.006286060000000093,-0.0001115200000000316,0.005030110000000088
2014,4,24,-0.0015933399999999986,6.80500000000972e-05,-0.0001518200000000247,-0.00023735999999996427,0.0006132199999999699,0.0015362299999999163,0.0006091299999999578,-0.0015327499999999716,-0.0005482300000000384
2014,4,25,-0.00011729000000004763,0.0009991400000000095,-0.0004624899999999821,-0.00029122000000003645,-0.0003868399999999994,-0.003689399999999954,-0.0008203199999999855,-0.0002553899999999665,-0.0007576099999999641
2014,4,27,0.0031374699999999756,0.0005793800000000182,-0.000931330000000008,0.0021834800000000154,-0.0002736899999999931,0.0,0.006324479999999966,-6.550000000049572e-06,0.005708660000000032
2014,4,28,0.004263490000000036,-0.0033852599999999455,0.00283086999999993,-0.0022325300000000103,-0.0009154099999999499,0.0039051000000001057,-0.006652740000000046,0.009339430000000037,-0.003481019999999946
2014,4,29,-0.002161520000000028,0.0036247899999999333,-0.003994979999999981,-0.0009374300000000169,-0.0029987700000000395,-0.002015580000000017,-0.0020590299999999617,-0.005122540000000009,-0.005448670000000044
2014,4,30,0.0010327000000001085,0.0010578800000000665,-0.00012257000000004403,0.0008087800000000644,-0.0011484000000000494,-0.0014376299999999675,-0.0012523199999999735,5.918999999998675e-05,-0.0022487500000000216
2014,5,1,-0.0015515600000000074,0.0014010900000001048,-0.00012977000000002903,-0.000129390000000007,0.0011556600000000028,0.00021402000000003696,-0.0024983899999999615,-0.001438110000000048,-0.004063629999999985
2014,5,2,0.0004224399999999129,0.0002962500000001089,0.0,0.0001401899999999845,-0.00023700000000004273,-0.0006282800000000366,0.0008554400000000406,0.00017076000000004754,0.0005544399999999339
2014,5,4,0.0007275200000000925,-0.00019367000000003465,-0.00022343999999996367,-0.0009696099999999541,0.0006462499999999594,0.0,-0.003331670000000009,0.0014865399999999251,-0.002959770000000028
2014,5,5,-0.0008349600000000512,0.004209949999999907,-0.003898540000000006,-0.007039009999999957,-0.006315619999999966,0.0042758300000000915,0.0013528599999999003,0.0023008700000000104,-0.0028594400000000464
2014,5,6,0.0021263000000000254,-0.0023169499999999843,0.0013372000000000384,0.002842919999999971,0.0012328299999999626,-0.0010728399999999638,0.004697869999999993,0.0005805000000000948,0.006972949999999978
2014,5,7,0.0012320100000000611,-0.004307109999999947,0.004905429999999988,-0.00493189000000005,0.001198870000000074,0.010214799999999968,-0.0038778000000000423,0.011159209999999975,0.0004048999999999303
2014,5,8,-0.00538187999999995,-0.007153500000000035,0.006127570000000082,0.0008119699999999952,0.005081019999999992,0.004538589999999898,-0.0030142600000000463,-7.336999999996152e-05,0.003937150000000056
2014,5,9,0.0003138000000000307,-0.0003722000000000447,-0.00015262000000004772,0.00040615000000010504,-0.0006584400000000379,1.3610000000108258e-05,-0.0020663899999999735,-0.00026004999999995615,-0.0014148999999999967
2014,5,11,-0.0001960800000000429,-0.0011941399999999547,0.00035623999999989664,-0.00022440000000001348,-0.0007468600000000158,0.0,-0.0008363200000000015,0.00040690999999992705,0.00020880000000000898
2014,5,12,-0.000979460000000043,-0.002180729999999964,0.003472649999999966,-0.0003952099999999792,0.002424259999999956,0.0038319899999998963,-0.002840610000000021,0.002896769999999993,-0.0006955199999999495
2014,5,13,0.0009509800000000457,0.00022487000000004365,-0.00070716000000004,-0.0005657999999999497,0.003763390000000033,0.001155709999999921,-0.003531729999999955,0.0007230400000000081,-0.003753230000000052
2014,5,14,0.0025555299999999725,-0.001235250000000021,3.64500000000767e-05,0.0014111500000000277,-0.0014947699999999786,-0.002006500000000022,-0.0004412700000000491,0.0012803500000000412,0.0008321799999999602
2014,5,15,0.0007770899999999248,-0.0023414699999999566,0.0015333699999999784,-0.00042743999999994564,-0.0012431000000000525,0.00141473999999997,0.0013776299999999075,0.0027290099999999207,0.0025492499999999474
2014,5,16,-0.0007568500000000311,0.000739959999999984,-0.0005035700000000087,-0.0005873800000000262,-0.0005528399999999989,-0.0042398300000000555,-0.0011423799999999984,-0.0006717200000000423,-0.0007294799999999491
2014,5,18,0.0027399999999999647,8.969999999997036e-05,-0.0006855500000000347,0.0034614699999999665,0.0005412499999999376,0.0,0.0007144999999999513,-0.0014086199999999716,0.0006140699999999111
2014,5,19,0.007337099999999985,0.0002579499999999513,0.0006495099999999088,0.010799860000000105,-0.0013542600000000515,-0.008789620000000054,0.008423510000000078,-0.0027826499999999976,0.008117740000000095
2014,5,20,-0.0006746800000000386,-0.0018806500000000392,0.0015861399999999026,-0.0001516299999999582,-0.003533490000000028,0.0020210300000000903,-0.0021829799999999455,0.0010445800000000727,-0.00019851999999997982
2014,5,21,0.003005359999999957,-0.001274529999999996,0.002094870000000082,0.0008889100000000205,0.001802539999999908,-0.0005201999999999707,-0.0013054700000000308,0.004195860000000051,-9.340999999996047e-05
2014,5,22,0.0017745199999998906,-0.0013955599999999624,0.0015405600000000241,-0.0005633800000000022,0.0022046600000000804,0.0025194900000000686,0.002145559999999991,0.0037865200000000154,0.0028807600000000377
2014,5,23,-0.0010755199999999965,4.4659999999918654e-05,0.00033023000000009795,-0.0007794599999999541,-0.00019011999999996032,-0.0005550600000000516,-0.0006275700000000217,0.00015526000000010143,5.85600000000408e-05
2014,5,25,-0.0007562700000000033,0.0012632299999999486,-0.001787380000000005,-0.0020311100000000026,-0.0006768600000000013,0.0,-0.0011231400000000225,-0.0005195300000000458,-0.0024183399999999633
2014,5,26,-0.0006165799999999777,-0.0022642099999999887,0.0013496799999999087,-0.0007988399999999674,0.0019989300000000654,0.0032529299999999317,-0.0025661700000000343,0.0015339500000000061,-0.0008171300000000548
2014,5,27,0.002882330000000044,-0.0018036500000000455,0.0030755399999999877,0.004511050000000072,0.005816250000000078,0.0006795699999999627,0.0076788800000000546,0.0014414199999999155,0.01010506000000011
2014,5,28,-0.006125849999999988,0.0002784199999998904,-0.0007940100000000117,-0.009260849999999987,-0.0005860699999999941,0.006917980000000101,-0.0003542800000000401,0.0023673500000001013,-0.0006009900000000234
2014,5,29,-0.0007230799999999871,0.0031952799999999115,-0.002347089999999996,7.521000000010325e-05,-0.002184010000000014,-0.0020281599999999456,0.0025784699999999994,-0.0030903599999999587,-0.0004829200000000533
2014,5,30,0.0014879899999999946,-0.00042436999999995173,0.0004476099999999317,0.0012478899999999182,0.0002626299999999304,-0.004148310000000044,-2.6309999999973854e-05,0.0006496000000000279,0.0002827599999999375
2014,6,1,0.0013608800000000087,-0.003472180000000047,0.0023610400000000364,0.006692729999999925,0.000728719999999905,0.0,0.002135680000000084,-0.0029685000000000406,0.005711239999999895
2014,6,2,-0.003868949999999982,0.0020854200000000045,-0.0017914700000000172,-0.002441530000000025,0.00018519999999999648,-0.00021757000000000026,0.0028954800000000613,-0.0032212099999999744,0.0006877199999999473
2014,6,3,-0.003981670000000048,-0.00014495999999997178,0.001360129999999904,-0.0015855599999999859,6.572000000004685e-05,0.0033768800000000265,0.0011515900000000912,-0.0009473100000000345,0.0013416600000000223
2014,6,4,-0.0037311599999999556,0.0056628299999998966,-0.00424610000000003,-0.005758770000000024,-0.004058169999999972,0.002283749999999918,-0.0011634700000000553,-0.002265700000000037,-0.007096879999999972
2014,6,5,-0.0015391900000000236,-0.0019473500000000143,0.0012607799999999614,-0.000953520000000041,0.0002261699999999145,0.0005130799999999436,-0.003084219999999971,0.0006506399999999246,-0.0014596799999999632
2014,6,6,-0.000695580000000029,0.00032465999999997663,-0.0003370700000000504,-6.428000000002765e-05,-0.00022611999999999632,0.006063530000000039,-0.0008033600000000307,-0.0009515799999999519,-0.000611750000000022
2014,6,8,0.0018943899999999125,-0.004191799999999968,0.00408343000000011,-0.0007600500000000121,0.0002678400000000192,0.0,-0.0033078199999999613,0.006726079999999968,0.0009538300000000444
2014,6,9,-0.002144979999999963,-0.0028236999999999846,0.003922179999999997,-0.002850070000000038,0.003272359999999974,0.00526519999999997,-0.006740549999999956,0.0046222600000001,-0.004011120000000035
2014,6,10,0.0014713200000000537,5.559000000010528e-05,0.000265979999999999,-0.001194110000000026,-0.0025255100000000086,0.002142489999999997,-0.009018320000000024,0.002922840000000093,-0.009099780000000002
2014,6,11,-0.0032362099999999616,0.0014139200000000685,-0.0011070300000000088,-0.0043733900000000325,-0.009749910000000028,0.003220599999999907,-0.006724669999999988,0.00010197000000000678,-0.007989490000000044
2014,6,12,0.0024502600000000374,-0.0018890799999999874,0.0007755199999999185,0.002106200000000058,-0.00026535000000005304,-0.001701309999999956,-0.0005899900000000402,0.0010616100000000461,0.0007961199999999558
2014,6,13,0.0007748800000000333,-0.00025551999999995356,0.0003176899999999261,0.0012247999999999148,-0.0010249799999999532,-0.0026318199999999514,0.0,-0.00015650000000000386,0.0006581000000001058
2014,6,15,0.0006183300000000003,0.003467000000000109,-0.002939249999999949,-0.00011713999999996005,0.0,0.0,0.002481519999999904,-0.0021319499999999936,-0.0010265000000000413
2014,6,16,0.004812620000000045,-0.0023022999999999794,0.001992929999999893,0.00588078000000003,0.0009788100000001076,-0.004845270000000013,-0.0010018899999999498,0.0008834300000000184,0.001339710000000105
2014,6,17,-0.004398710000000028,0.0032023000000001023,-0.003002489999999969,-0.006682060000000045,-0.0021710700000000527,0.004034410000000044,-0.003354030000000008,-0.0007130300000000034,-0.00658559000000003
2014,6,18,0.0019478600000000235,0.0026402000000000925,-0.0015136700000000225,0.0001596299999999662,-0.002412349999999952,-0.001940770000000036,0.003623139999999969,0.0002649100000000626,0.0010451499999999392
2014,6,19,0.006874279999999899,-0.0012290900000000438,0.0007942100000000174,0.0011506500000000308,0.001357690000000078,-0.0004970300000000094,0.0004498799999999026,0.006591229999999948,0.0008046100000000944
2014,6,20,0.0005946699999999083,-0.0007369099999999795,0.0006107300000000038,0.0002984100000000822,-0.0002996600000000349,0.0032203299999999935,-0.0018731400000000509,0.0008417000000000563,-0.0003102499999999564
2014,6,22,-0.0019289599999999796,0.001308050000000005,-0.0006691500000000072,-0.003927730000000018,-0.0002056099999999672,0.0,0.0009760100000000271,0.0013704999999999412,-0.00031015999999994825
2014,6,23,0.004950639999999895,0.0007496199999998954,-0.0004263100000000408,0.006162879999999982,0.002567849999999927,-0.005831649999999966,0.005293189999999948,-0.0016623900000000136,0.004511780000000076
2014,6,24,-0.00236038999999999,0.0011425099999999855,-0.0016217600000000276,-0.004243600000000014,-5.889000000003364e-05,0.0025885800000000625,-0.00665581000000004,0.00028055999999998527,-0.00768323999999998
2014,6,25,0.002734790000000098,-0.0007722799999999586,0.0012122800000000655,-0.00023393000000004882,-0.002385320000000024,0.0020058499999999757,-0.004874999999999963,0.004074450000000063,-0.004127940000000052
2014,6,26,0.0006767000000000856,0.003087419999999952,-0.002608770000000038,-0.0017513900000000193,-0.0007925199999999633,-0.001139960000000051,0.005169580000000007,-0.00013052999999996207,-0.0006153899999999934
2014,6,27,0.000866529999999921,-0.00038157000000005326,0.0002712099999999662,0.0008817800000000542,2.9349999999928045e-05,-0.002852100000000024,-0.002673829999999988,0.0002955000000000041,0.0003648099999999932
2014,6,29,-0.002057489999999995,0.004837839999999982,-0.003513329999999981,-0.001569860000000034,-0.004267310000000024,0.0,0.005971610000000016,-0.00401087,0.0010499299999999767
2014,6,30,-0.003229829999999989,-0.0007324699999999851,0.000818739999999929,-0.006502059999999976,-0.002251329999999996,0.007789830000000109,-0.0006173699999999505,0.00415122999999995,0.0002283000000000701
2014,7,1,0.003180469999999991,-0.0019681499999999463,0.0019849999999999035,0.0060430600000001,-0.0008217000000000363,-0.004231019999999974,-0.0022201699999999658,-0.0009132600000000268,-0.0003195099999999673
2014,7,2,0.012030009999999924,-0.004645640000000006,0.0032554099999999586,0.009287889999999965,0.0005481000000000513,-0.00662041999999996,-0.002509019999999973,0.006058509999999906,0.0022645400000000926
2014,7,3,-0.00304846999999997,-0.0007606300000000399,0.0010593100000000355,-0.0019116999999999607,-0.00022151999999997507,0.003017110000000045,-0.0004350499999999924,-0.00020719999999996297,0.0004004600000000469
2014,7,4,0.0003611299999999318,-0.0009275600000000495,0.0004783900000000507,0.0006198200000000487,0.00012243999999994593,9.645000000002568e-05,0.00015356999999993626,0.0002901699999999785,0.0009161699999999939
2014,7,6,-0.004066220000000009,0.0018137000000000292,-0.001308340000000019,-0.0012700799999999512,0.0011908000000000474,0.0,0.000179200000000046,-0.004135019999999989,-0.0016578099999999818
2014,7,7,-0.0030776300000000534,0.0007506799999998925,-0.0008078700000000438,-0.004092259999999959,-0.0002742700000000209,0.002327009999999907,-0.00437114999999999,0.000233979999999967,-0.00509594999999996
2014,7,8,0.0007076599999999988,0.002020810000000095,-0.0019351399999999463,-0.0013374900000000522,-0.0011366600000000116,-0.0006624499999999811,-0.001590450000000021,0.0001445399999999708,-0.00367192999999999
2014,7,9,0.004183639999999933,-0.0021285399999999566,0.0028742999999999963,0.004092860000000087,0.0016114000000000406,0.0004418299999999764,-0.0005086899999999783,0.002961479999999961,0.0017824699999999805
2014,7,10,-0.00835691000000005,0.0005828900000000026,-0.0003527300000000233,-0.0007242499999999819,0.0002744800000000769,-0.0002277699999999605,0.0011076199999999758,-0.007991670000000006,-0.0004312400000000549
2014,7,11,0.0011029000000000178,-0.000380970000000036,0.0004852399999999424,0.0008634599999999271,0.00019276000000001403,-0.0006759400000000415,-0.0009412199999999649,0.0007264199999998944,0.00030649999999998734
2014,7,13,0.00021863999999993666,0.0009084399999998993,-0.0014242800000000555,-0.0009584799999999838,0.00197819999999993,0.0,0.0009166300000000849,-0.00023980000000001223,2.269999999993111e-05
2014,7,14,-0.0008638800000000391,-0.004254839999999982,0.0037583199999999817,0.00320516000000004,-0.0032318999999999543,0.001319120000000007,0.00540146000000008,-0.00034244999999999415,0.009616049999999987
2014,7,15,0.001700849999999976,-0.0027285900000000307,0.003156600000000065,-0.0003524400000000094,0.00028593999999992903,0.0029021799999999764,-0.0014570400000000205,0.0051978999999999775,0.0013887500000000497
2014,7,16,-0.0003380699999999681,7.796999999998278e-05,0.0006953800000000232,0.0019475700000000096,0.0026915199999999473,-0.0018597500000000489,0.005797660000000038,-0.0016221400000000497,0.005551199999999978
2014,7,17,-0.0024598300000000517,-0.0005565899999999679,-0.0005397400000000108,-0.0048241300000000376,0.00032191999999997556,0.004353679999999915,-0.0002570400000000417,0.002011090000000104,-0.002589990000000042
2014,7,18,-0.0005254099999999484,0.0004900400000000804,-0.00032522000000001494,-0.00033002000000004195,-0.00015215999999995677,-0.0018021000000000287,-0.00445251999999996,-0.0006813799999999537,-0.0019071899999999475
2014,7,20,0.0031923799999999947,-0.00032288000000002537,0.0006064500000000361,0.0032682500000000836,0.0012069900000000189,0.0,0.002925700000000031,0.0006060400000000854,0.0031232699999999003
2014,7,21,-0.0025493800000000455,-0.004334379999999971,0.004121550000000029,-0.002609909999999993,0.0002930500000000169,0.0064877999999999325,-0.0035036600000000195,0.00410753999999991,0.0008420300000000491
2014,7,22,-0.0048175200000000196,-8.867999999995213e-05,0.00040861000000003145,-0.005508880000000049,0.0014203500000000702,0.006798800000000105,0.00666787000000002,0.0011145599999999867,0.00682870999999996
2014,7,23,0.001334490000000077,-0.00029919000000000473,-0.0003045099999999801,0.002527750000000051,0.0028724099999999364,-0.0039386900000000225,0.0033839600000000747,-0.0014723800000000509,0.003730170000000088
2014,7,24,-0.0045069899999999885,-0.0025421700000000103,0.00263608999999998,0.0021180100000000035,0.0008011500000000282,5.5970000000016285e-05,0.003447470000000008,-0.004068709999999975,0.0032276499999999153
2014,7,25,9.842000000004347e-05,-3.315999999997654e-05,8.191999999995758e-05,-0.00030856000000001327,-0.0002591299999999963,0.00032893000000000505,-0.0027271899999999905,0.0005717400000000428,2.33899999999565e-05
2014,7,27,0.00021655999999992126,0.0008960600000000873,-0.0006326100000000334,-0.0009885400000000377,-0.0001060000000000505,0.0,0.001268260000000021,0.0005651700000000037,0.0003860700000000161
2014,7,28,-0.002200129999999967,-0.003131890000000026,0.0020434000000000285,0.0027071999999999097,0.00215399000000005,-7.698000000000427e-05,0.0018540600000001017,-0.0028315799999999447,0.004689869999999985
2014,7,29,0.0011308100000000376,-0.0021457999999999755,0.0011423299999999692,0.006403720000000002,0.002223840000000088,-0.004722270000000028,0.00010372999999996857,-0.0041407999999999445,0.0024980900000000084
2014,7,30,0.002741099999999941,0.00023113999999990753,0.0004257500000000025,0.0024947600000000403,0.0010538799999999515,-0.0033389799999999914,-0.0018120600000000042,0.000691750000000102,-0.001963970000000037
2014,7,31,-0.002919890000000036,0.0030692500000000233,-0.002867460000000044,-0.0016425500000000204,0.0036426099999999906,-0.0002637199999999673,0.0037285799999999814,-0.004167319999999974,-0.0005054399999999681
2014,8,1,0.00028519000000004624,-0.0002869699999999975,-3.7240000000049456e-05,0.0005800600000001044,0.0002912600000000154,-0.0007212300000000171,-0.00137520999999996,-0.0003000100000000172,-1.1749999999977057e-05
2014,8,3,-0.0006584499999999771,-0.0006507799999999619,0.00046941999999994266,-0.002186539999999959,-0.002448859999999997,0.0026422299999999677,-0.002291080000000001,0.0020017999999999425,-0.001502279999999967
2014,8,4,-0.0020008200000000143,-0.0028925300000000043,0.0037545299999999227,0.0031719400000000952,-0.0006458900000000378,0.0005983400000000305,0.006868330000000089,-0.0014054300000000408,0.009633730000000007
2014,8,5,-0.0006665000000000143,0.0016524600000000778,-0.0006278499999999854,-0.004687450000000037,0.0014063399999999504,0.00407267999999994,-0.00205496000000005,0.003422919999999996,-0.003659929999999978
2014,8,6,0.007694059999999947,-0.0013531799999999539,0.0016770900000000477,0.008929540000000014,0.0015571100000000282,-0.007157670000000005,0.0007679499999999617,0.000417770000000095,0.002188929999999978
2014,8,7,-0.005090159999999955,0.0040982700000000705,-0.004108380000000023,-0.0014663099999999707,0.0031000400000000816,-0.0025458499999999606,0.0038939000000000057,-0.007720069999999968,-0.0006267100000000303
2014,8,8,-7.860999999997897e-05,-0.0005851199999999945,0.0006043200000001026,-0.00015092000000005434,-6.556999999995927e-05,0.0006507200000001045,-0.0015395099999999662,0.0006324099999999166,-0.0006026900000000168
2014,8,10,0.0057514999999999095,-0.001047710000000035,0.0016515500000000571,0.0017602400000000795,-0.00030989000000003486,-0.00013151000000000135,-6.523000000002721e-05,0.005696780000000068,0.001029179999999963
2014,8,11,-0.000592590000000004,-0.0008814999999999795,0.0013095000000000745,-0.0006798799999999661,-0.0014163200000000264,0.001962669999999944,0.002576649999999958,0.0013833599999999446,0.0035377199999999664
2014,8,12,-0.002934540000000041,0.0001983800000000535,-8.229999999997961e-05,-0.004019859999999986,0.007017440000000041,0.003996740000000054,-0.006045159999999994,0.0010145800000000982,-0.00632292000000001
2014,8,13,-0.00021660000000001123,0.0006506600000000251,0.0003368100000000762,-0.0009449599999999947,0.00016182999999991843,0.0013037700000000374,0.0004161799999999882,0.0010843099999999772,-0.0002358700000000269
2014,8,14,0.00039396999999996574,0.004786970000000057,-0.002836139999999987,-0.0008690300000000484,-0.0003535000000000066,-0.0018372399999999622,0.006888149999999982,-0.0016853799999999586,-0.0010014600000000096
2014,8,15,0.0008576199999998924,-0.0011179199999999945,0.0007394400000000356,0.0008590399999999221,-0.0016210800000000525,-0.00028525000000001466,-0.0030289199999999905,0.0007953599999999117,0.001132340000000065
2014,8,17,-0.0005812600000000279,-0.003584389999999993,0.002193230000000046,-0.0007725400000000437,-0.00023324000000002343,0.002979599999999971,-0.0011996800000000363,0.0024055800000000183,0.002423880000000045
2014,8,18,-0.001652389999999948,-0.0027276999999999996,0.002995630000000027,0.0027543800000000562,0.006173809999999946,0.00022334999999995553,0.0017765899999999668,-0.0014207099999999917,0.004477539999999891
2014,8,19,-0.0017770900000000367,-0.0046309500000000225,0.004623590000000011,0.0010124000000000244,0.0012230200000000746,0.003628519999999913,0.001033059999999919,0.001815209999999956,0.005697499999999911
2014,8,20,0.0005501199999999873,0.0019964900000000174,-0.0014761599999999486,-0.0016451299999999947,0.0012667900000000731,0.0001821600000000423,-0.0008101000000000358,0.0007775699999998942,-0.002727809999999997
2014,8,21,-0.0018336399999999697,-0.0023638599999999954,0.0027111099999999055,-0.0017281500000000394,0.0003258500000000719,0.004468780000000061,-0.0005093200000000353,0.002559430000000029,-0.0007617800000000452
2014,8,22,0.00017653000000006358,-0.0031310300000000346,0.003447940000000038,0.0021729500000000623,0.0014624400000000648,0.001240130000000006,-2.612000000001835e-05,0.0014300800000000002,0.00569800999999992
2014,8,24,-0.00025492000000004733,0.000600380000000067,0.0008494400000000901,0.0021128699999999334,-0.0012252499999999555,-0.001273729999999973,0.0055678800000000805,-0.0014693700000000254,0.0049805099999999936
2014,8,25,-0.00014705000000003743,-0.0015259199999999584,0.0012377699999999159,-0.00412243000000001,0.0013841000000001102,0.005341459999999909,-0.004627150000000024,0.005256520000000098,-0.0031061500000000297
2014,8,26,0.005549910000000047,0.0028309399999999485,-0.0016981000000000357,-0.002046279999999956,-0.0017557400000000056,0.00041051000000003057,-0.0003789199999999493,0.005845260000000074,-0.0032514500000000446
2014,8,27,-0.00037445000000002615,-0.0001311499999999688,0.0006068299999999471,-0.0015083299999999467,-0.0007897599999999727,0.0020709699999998943,-0.0010442000000000506,0.0017468599999999057,-0.0009076700000000271
2014,8,28,-0.0004924600000000279,-0.003398209999999957,0.0036466600000000238,0.0012746100000000649,-0.0008613600000000332,0.002395850000000088,0.0008883500000000932,0.001799000000000106,0.0019385199999999436
2014,8,29,0.0007096499999998951,-0.00082707999999998,0.0007008900000000651,0.0008790700000000928,0.0007354100000001029,-0.000156379999999956,-0.0026189899999999877,0.0006374099999999494,0.0006106500000000459
2014,8,31,0.00022674000000000305,-0.00047861000000004594,-0.00031225999999995313,-0.0004714799999999686,-0.0014145599999999536,0.00011373999999997331,-0.004358940000000033,0.00037837999999990046,-0.003911930000000008
2014,9,1,0.0005918600000001106,5.439000000007077e-05,7.620000000096994e-06,0.006232070000000034,0.00887851999999989,-0.006174930000000023,0.010248880000000016,-0.0055744500000000086,0.010277979999999909
