,SGD=X,JPY=X,INR=X,MYR=X,GBPUSD=X,ZAR=X,NZDUSD=X,AUDUSD=X,CNY=X,PHP=X,MXN=X,IDR=X,EURUSD=X,THB=X,HKD=X
2021-02-15 09:00:00+00:00,-6.8047493004042e-05,0.0010924813394650457,0.0006195305997600542,0.0,-0.0002779145484363976,-0.0001836734464574219,-0.0013029434351509162,-0.0009331133478093223,0.0,0.0006883723876567327,0.0005768430898624999,0.0,-0.00048558231793249806,6.69200304996842e-05,-1.4208111810853907e-05
2021-02-15 10:00:00+00:00,1.514272423186469e-05,-0.00017079221451044013,-0.0009492398104711253,0.0002479364053169508,0.0005561551597415004,0.0025931205062306173,0.0,0.00015552361789783475,0.0,-0.00027094467122135146,0.0008797556491852987,0.0,-0.00024266359980229524,6.69794032270854e-05,-5.166659521549377e-06
2021-02-15 11:00:00+00:00,0.00015124468153659976,-0.0009871289450218423,-0.0003855617119360444,0.0,5.57217635750451e-05,-0.00246608311534835,-0.0012291394986052584,0.00021772986307233566,0.0,-0.0007716100941237425,4.220263696641524e-05,0.0,0.0,-3.35193818642443e-05,-1.0333372432058674e-05
2021-02-15 12:00:00+00:00,-6.0470699963177665e-05,0.0005130430206652381,0.0001376786538180852,0.0,0.00037554376053461347,-0.0001898981959275181,7.22991645447646e-05,0.00023346655306211161,0.0,4.1715042316869955e-05,0.00020870763467062403,0.0022126741966754793,-0.00012141036408375161,3.352050545091245e-05,3.358380743812006e-05
2021-02-15 13:00:00+00:00,0.00014366039475777193,0.000750188796910134,0.0002342316592092164,-0.0004957498961868367,-0.0010561148751361271,0.001996458350714825,-0.0012998070815251062,-0.0010880816830365347,-0.0005265618362365609,0.00012521951227273398,0.000798970093011997,0.0,-0.0003638823575411454,6.691107084533243e-05,-2.06662643715827e-05
2021-02-15 14:00:00+00:00,-7.560461615274683e-05,-0.00012335716525235796,-0.00015149526987012774,0.0,0.0003058036558678534,-0.0006828760098401832,0.0007226421745858413,0.00023328287051116448,0.0,-0.00010427019894831968,0.00010381856339014561,0.0,-0.00012127275461137899,0.0004686015270536359,-2.1896851681746377e-05
2021-02-15 15:00:00+00:00,-0.00037048161799280166,-0.00024674476823982605,0.0001377533924269425,0.0,0.0008348074308923703,-0.0007179389329355912,0.0010851188112719345,0.0014791836697141125,0.0,0.0001460731051712294,-0.0007517939581765942,0.0,0.0004853464300205168,0.0,1.5438848657955972e-05
2021-02-15 16:00:00+00:00,-0.000204196513315269,-2.8460864681445486e-05,-1.3867996425442897e-05,0.0,0.00045925377944011636,0.0010454395203360889,0.0006515520004903852,0.0007791890829622616,0.0,-6.263909739845364e-05,0.0007583861069175857,0.0,0.00048560218502324837,-6.687525620641122e-05,1.6791795270476584e-05
2021-02-15 17:00:00+00:00,0.0002496846029902411,-0.0005220870562244739,0.0,0.0,-0.0005702923666893733,0.000582730582181501,-0.00028949989798343623,-0.00015574708264909365,0.0,0.000312976314808866,-0.00023055513125680438,0.0,-0.00036400031932259935,-0.00010038340974283244,-1.6791513310687733e-05
2021-02-15 18:00:00+00:00,9.826228999809672e-05,0.00041787332692155843,0.0,0.0,-0.0003615312265634607,0.0005104910562481191,-0.0002170230759359626,-0.00046723752222577186,0.0005268392496793339,0.0,3.403671414159426e-05,0.0,0.0,0.0,3.868878837054446e-05
2021-02-15 19:00:00+00:00,8.319925003497097e-05,5.700172381328805e-05,0.0,0.0,9.729470153629904e-05,-0.00021433772346568514,7.232926853273369e-05,-7.78455356273966e-05,0.0,0.0,2.112881406191036e-05,0.0,-0.00012141036408375161,0.0,-4.385379795723843e-05
2021-02-15 20:00:00+00:00,-5.29077972122316e-05,-0.0001804106743730216,0.0,0.0,-0.0004587406027605212,0.00012239190984209003,-0.0007230756266428662,-0.0003892579801331175,0.0,-0.0010429544950525393,-3.1071128888893185e-05,0.0,0.00036417707867331117,0.0,1.0333465864098557e-05
2021-02-15 21:00:00+00:00,0.00014367886026067644,0.00030387769672435283,0.0,0.0,0.0002919896561057733,-0.00128179286425123,-7.229393775354254e-05,7.788191218249807e-05,0.0,0.0010440433847938024,0.0,0.0,-0.0006065116925849656,-0.00016734375362004172,9.041689199129621e-06
2021-02-15 22:00:00+00:00,-9.832566975909174e-05,-4.750493714611448e-05,0.0,0.0,0.0003477991906744027,-0.00014537707823369939,0.00021697993281866168,-0.0002801845864325303,0.0,0.0,0.0005011689799920838,0.0,-0.0001213563016103647,0.0,-6.452140280721608e-05
2021-02-15 23:00:00+00:00,-0.00015881472657774953,0.000218344801564907,0.0,0.00024799789302321074,0.0001252053118590002,-0.00020984356485787004,0.000578844792943789,0.0006853003721241091,-0.0005265618362365609,0.0,-9.51763189088739e-05,0.0,0.0007283244606361983,-0.00013385910961660752,0.0001019245595867968
2021-02-16 00:00:00+00:00,-0.00020409401414067663,0.0010723711123743485,-0.0002478413428776971,-0.0007438092159510745,0.0010166838113345733,-1.3803181296512257e-05,0.0004343560924229273,-4.6691287007849525e-05,0.0,-0.0006257567825660448,-0.00030715442355855327,0.0,0.00012138090220759068,-0.000736355587607429,-1.8082538670305404e-05
2021-02-16 01:00:00+00:00,-0.00022694765858455312,0.00018009207261449056,0.0001377704743896757,-0.0007444812017902702,0.0007246091476231786,-0.0007133503306336886,0.0019583235419899925,0.001747330779430234,0.0,0.0003547963070289484,-0.0008254801981306681,0.0,0.0008505451216542781,-3.347794870123266e-05,-6.396659959384543e-06
2021-02-16 02:00:00+00:00,-0.0004614838224532569,0.0003507185862265949,2.7529284539085097e-05,-0.0004966116379767627,0.0009904517508685373,-0.00043660367285069945,0.0015255324530649705,0.0005539953264190878,0.0,0.000417310879891053,-0.0004012651044882354,0.0,-0.00012145924948980813,0.0005694636384721008,-4.004088721998311e-05
2021-02-16 03:00:00+00:00,0.000363258094876473,0.00045476228496132975,8.258558009544004e-05,0.0007452875754485611,-4.187245411169105e-05,-0.0009484375674640999,0.0003634072154670154,-7.0261172232855e-05,0.0,0.0007925837961246796,-0.00021832454053016814,-0.0029248547658322632,0.00012147400363105021,0.0,-3.3522515135886444e-05
2021-02-16 04:00:00+00:00,0.0008398984220789885,-0.0004166940031035127,0.0004407352409376841,0.001117157993627993,-0.0008641469104442301,0.0004913472517944495,-0.0009439085540605685,-0.0009744840080827544,0.0,0.0003542417588706659,0.000895986661392234,0.0009193676369105841,-0.00024291849897950524,-0.00033479171747141656,1.4209102006335073e-05
2021-02-16 05:00:00+00:00,0.0005367522541384062,-0.0008526740939523991,0.0007913987058489891,-0.00037189161576556273,-0.00022289503183570147,0.0002323227492195823,-0.0018840179564612036,-0.0015258031834685104,0.0,0.00025001120520684594,0.001320920948763682,0.0008777482707509332,-0.0006070512744397183,0.0002678975218521895,-3.6106598982232896e-05
2021-02-16 06:00:00+00:00,-0.00022670931119550541,0.00033185434958182825,0.00015823852400820293,-0.0009923559374561686,-0.00025074865283558623,0.0005929732210356864,0.0011607742212706995,0.0006153732598306316,0.0,0.002207668452006928,-0.0006410576658641975,0.0,0.00036439309010161125,3.346225668177105e-05,2.583529666200235e-06
2021-02-16 07:00:00+00:00,0.0007179404757164942,-0.00011376361872728058,0.0005638191561072592,0.0004966116379765406,-0.0011549653369204993,0.0033468657239663635,-0.0008698999261801399,-0.0009337789781964645,0.0,0.0014131503525860456,0.0015464647714005242,0.0,-0.0007281280845814475,0.00030134180436491853,6.575681138154543e-05
2021-02-16 08:00:00+00:00,-0.0011403723968119728,-0.00038863411924039415,-0.0007559140126577324,-0.0002481825686363459,0.0012400013433204737,-0.004985963452605269,0.002980858284898913,0.0017930944685282668,0.0,-0.0008301011819402682,-0.001621190091147251,0.0,0.001823709400953888,0.0,2.454185462608116e-05
2021-02-16 09:00:00+00:00,0.0005595258739254927,-0.0011570936839949697,-2.7493312933724035e-05,0.0,-4.1841211831039615e-05,0.0021291910504064315,-0.0007991193372040017,-0.00046767445912576644,0.0,0.00027001097870349433,0.0007016458470310294,0.0,-0.00012158154847041747,-0.0007363062768545037,-3.6166056077480135e-05
2021-02-16 10:00:00+00:00,-0.00023420646705296644,-0.0006932059227269249,5.498813767346178e-05,-0.000496488357028646,0.00023685341605861332,0.00036646545750906867,-7.269785344410362e-05,0.0010141894737549784,0.0,0.00010384062183343978,0.0003230657275405946,0.0007178784622927648,0.0009734570896346995,0.00040190011680074633,5.166766301245573e-06
2021-02-16 11:00:00+00:00,-0.00020407766087549017,0.0012447795882533086,-9.632888317678834e-05,0.0,-0.0005848928265379527,0.0006599509246940638,-0.00014516010445619898,-7.801782458949358e-05,0.0,0.0008512304509242785,0.0013743525493132847,0.0,0.00012167401102902708,0.001071366947234642,-4.127240804208121e-05
2021-02-16 12:00:00+00:00,0.001096116226710686,0.0015753446328845566,0.0010316998732491367,0.0,-0.000987803621216199,0.006303050654341558,-0.0023910166580835,-0.001946241906834123,0.0,0.0004563519571143537,0.0047947632667291185,0.0,-0.0012155145856362903,0.0008695978894388556,3.3585193579988015e-05
2021-02-16 13:00:00+00:00,0.0016009197907138617,0.0017623366274763796,0.001497782993920005,0.0,-0.0020687272597658124,0.003777594957662611,-0.00396910372723247,-0.0034134838315672544,0.0,0.0006842552402552826,0.004607692242716732,0.0,-0.0035125998927468816,0.0006014719204010532,4.896138509047354e-05
2021-02-16 14:00:00+00:00,0.0007237742169567962,0.0006337262744127159,0.0001508418461451111,0.000496734980162783,-0.0009431775251572683,0.0009241998647382399,-0.0009372784927953459,-0.0007441791567910361,0.0,0.0007252050611172844,0.002296727651992292,-0.004678978440207371,-0.0008471923957394933,0.0002003913555270742,1.2916315927924416e-06
2021-02-16 15:00:00+00:00,-0.0011903595426483449,-0.0009735693938630607,-0.0009327548829645149,0.0,0.0039409358089659285,-0.0009986764387559521,0.0023849115653165054,0.002915578098318772,0.0,0.0004141138662272503,-0.0033450616440878767,0.0,0.001697299018164955,-0.0005676192965341498,-4.7728801016222455e-05
2021-02-16 16:00:00+00:00,0.000965453628777313,0.001712553237565917,-0.00017851192085638345,0.0,-0.0011684116082366636,0.0052387689814221705,-0.0020914822018237578,-0.0019941095914670637,-3.095577697598273e-05,-0.00020701069918460657,0.002589304476823262,0.0034602076124568004,-0.001089953303308966,0.00023385458692382066,-3.9980929711580515e-05
2021-02-16 17:00:00+00:00,0.00023365212190462614,0.00013223582165378112,0.001043705823115637,0.0,0.00027828195730195127,0.0012957491121869946,-0.0003604270742636473,-1.5593905809407893e-05,0.0,0.0004761758107425518,-0.0008729150239770167,0.0,0.00024226830865736737,0.0003340089747312369,-8.980690960780358e-06
2021-02-16 18:00:00+00:00,-0.00027122821024860855,-4.726715504133061e-05,-0.0010426176370166296,0.0,0.00011129895129657896,-0.001639175582321184,0.0008658825412515281,0.0006988944209280756,3.095673526565257e-05,-0.00020695501451528653,-0.0019626119960078903,-0.0034482758620689724,0.00024230804813085705,0.00010011191901182492,-3.358562535238363e-05
2021-02-16 19:00:00+00:00,-0.00018838406092969162,6.6148322264592e-05,0.0,0.0,-0.00019473007139458876,-0.0008522752211073126,0.00014431281533311413,-0.00010877574624801323,0.0,0.0002069978537591055,9.223155815818451e-05,0.0,0.00024234774451303842,-0.00010010189761866517,4.77350194620918e-05
2021-02-16 20:00:00+00:00,0.00025625778454907433,0.0003116258938711258,0.0,0.0,-0.0002643463597108431,0.00043675119070152313,-0.0005770027802844968,-0.000248361199946201,0.0,0.0,-0.0006277788697409692,0.0,-0.00024228902631384663,0.0,-5.1669461841319375e-06
2021-02-16 21:00:00+00:00,-0.00042947215617294976,0.0010952128573737951,0.0014556977211672706,0.0,-0.00043086564825700613,-0.0005866343005165309,-0.0001442100134144697,-0.0008065489037177853,-3.095577697598273e-05,-0.00020695501451528653,-0.0009528129941469565,0.0,-0.0006054265822119653,0.00010011191901182492,1.4209175424273468e-05
2021-02-16 22:00:00+00:00,0.0005653566586316661,0.0005846736781940365,-0.0014535817455326727,0.0,-0.0004030120261361292,0.0012735444794489403,-0.0007205754883824467,-0.0003101836616212772,0.0006352410735441794,-0.002938706372360267,0.0024755837957308735,0.0,0.00048459529450295413,-0.00043396592383670995,0.0
2021-02-16 23:00:00+00:00,0.000971907115103976,6.601240558623545e-05,0.0,0.0,-0.0006666104509867044,-0.00011311197233676573,-0.0020136568032360636,-0.0019267182826053775,0.0,0.002698269949564347,0.0021434334115728593,0.0,-0.00145150721064502,0.00030056348326956694,-2.5772986613215032e-05
2021-02-17 00:00:00+00:00,0.00030866964191877955,0.000556035116569431,0.0,0.004220506176627392,-0.0013868153993851218,0.0023832918098252165,-0.0005031660257259762,0.000534178652757511,0.0,-0.0005796116317787758,-0.0006971698844485674,0.0,-0.00024194102335239887,0.00026716510312985164,3.998299062057953e-05
2021-02-17 01:00:00+00:00,-0.0004515591573442945,-0.001252809172865632,0.0013184369412975183,-0.0017305239432369168,0.0005272678448449142,-0.0006257010923338413,0.0012234308653347181,0.0009299061402212594,0.0,0.0015534541183874762,-0.0007916459412837806,0.0,0.00024199957297676988,0.0,-3.8751195365893665e-06
2021-02-17 02:00:00+00:00,-0.0004667501330655188,-0.0006413293715253898,0.00016449605816371005,-0.0002476293943292074,0.0009026872708808309,-0.0012902821331263192,0.0009364531210673821,0.0010084172963218396,0.0,-0.0003101931504587707,0.00018180066713768817,0.0,0.00024194102335228784,0.0003003929175016129,6.704597877904561e-05
2021-02-17 03:00:00+00:00,0.00034647757376982113,-5.659243553535198e-05,0.0003702645063334842,-0.00024780884653985424,-0.0001805119690250212,0.0009471434186982819,-0.0002880289667281932,-0.0003876393974708847,0.0,0.00020683329544146645,-0.0007263150887427683,0.0,-0.0004837650041046304,-0.00016682776589427295,-6.574985899765462e-05
2021-02-17 04:00:00+00:00,-0.000271054640397117,-0.0008494386087092298,-0.0010143730564778908,-0.00037156911451363683,0.0005279833765077235,-0.00026546859329290573,0.00021610465523869138,0.0001551158880177539,-0.0006039007157393472,-0.0002274616869466506,0.00018681339345261172,0.011043420987420616,0.00024199957297676988,6.671677639813467e-05,1.4147298348810011e-05
2021-02-17 05:00:00+00:00,0.00012802275321632806,9.440625635459554e-06,-0.0005488976401694101,-0.0006196696355968978,-8.340309332821594e-05,9.598111237174578e-05,7.19917383273927e-05,0.0,0.0,0.0007447257405610586,-0.00038489408799302627,-0.002224164256859451,0.00012092123651874509,0.0005673730513142683,-2.964739710920039e-05
2021-02-17 06:00:00+00:00,0.0007681279589690782,0.0005856735894864684,-0.0002333808090793088,0.0014881056213209565,-0.0009021500570824958,0.002769808798389617,-0.0007197828157334829,0.00031026051584870373,0.0005268392496793339,-0.0015504033682574025,0.0007482522822783721,0.0,-0.0003628183874230251,0.00033356334337986127,3.610692546218708e-05
2021-02-17 07:00:00+00:00,0.00023321255315011946,0.0008024080451976001,0.0007415866118785086,0.0,-4.157090256695639e-05,0.00014330119989014456,-0.0019398204388861862,-0.0013170265440546336,0.0,0.0015114257293040723,0.0016290202655255825,0.0,-0.0013284840101862594,0.0002000839894840123,-2.0605423002861833e-05
2021-02-17 08:00:00+00:00,-0.0013164469419870706,-0.0012167882231480798,-0.0015369347511521303,-0.0002476293943292074,0.0009029163114597782,-0.0036457257622267703,0.003532760374942878,0.0028748611094122634,0.0,0.0,-0.0011236281355653244,0.0,0.0002416305561578902,-0.0008668147856780717,2.706439684141415e-05
2021-02-17 09:00:00+00:00,0.0004594781075788479,0.0006988411730501909,0.0,0.0,-0.00045825947045974313,0.001696677365069954,-0.0020146252750692373,-0.00147415868934353,0.0,0.0,0.0015703369059851813,0.0,-0.0007243218290172715,0.0,-1.2916748908464726e-05
2021-02-17 10:00:00+00:00,0.0001506058564855195,0.0002076554739358638,-0.0002749350175043075,0.0,-0.0010124965582586354,0.005251374780076423,-0.0003596849054194884,-0.0010617136011428219,0.0,0.0010129573370285527,0.0007411497679523649,0.0,0.0001207748909100026,3.3412013852984757e-05,2.5833831506005822e-05
2021-02-17 11:00:00+00:00,0.0004967988511166421,0.0002641946494033043,0.0008936272108226451,0.0,-0.0006653687020944377,2.3038261389496384e-05,-0.0008623279290745911,-0.0010375399344436653,0.0,0.0003716852127186865,0.0021231060597144413,0.0,-0.0006033078252283275,0.0002001471861405868,-3.481326405041507e-05
2021-02-17 12:00:00+00:00,-0.00028585833607108757,9.427890420266039e-05,-9.619921915160479e-05,0.0,0.0006102557363694139,-0.0027323910105613303,0.0007910803820774248,0.0013257751600499468,0.0,2.0711507211057523e-05,-0.00155691000868452,0.0,0.00048283881956923125,-3.334058469850465e-05,-6.458515876106574e-06
2021-02-17 13:00:00+00:00,0.0013095642693159437,0.0011413148566021825,0.0007555194896045059,0.0,-0.001412719269294871,0.004050737493056733,-0.0036545079848144812,-0.0028217975131554773,-0.0005265618362365609,0.00016513738059842353,0.0056947312323674115,0.0015006431327710956,-0.002648653596973527,0.0009674182271035559,1.543902814082898e-05
2021-02-17 14:00:00+00:00,-0.0006388724018591141,-0.0020727261200367275,-0.000741125656457009,0.0,0.0003324849501715743,-0.006038767831253233,0.0007887795833931843,0.001207410912388518,0.0,-0.0013416673129608148,-0.005260140843818206,0.0,0.00048180812907161474,0.0003332854244806338,0.0
2021-02-17 15:00:00+00:00,8.266716924465456e-05,3.78152794904274e-05,0.00015101796694594327,0.0,-6.926260024364694e-05,-0.0005982671842961196,0.00028690510098483557,-0.00046413089122598894,4.65444856678765e-05,0.0015914282842179883,-0.0011468967786313344,-0.0003567606136282153,-0.0007221662175849186,0.0004997933467305593,1.2916915753002911e-05
2021-02-17 16:00:00+00:00,-0.000488789752269847,-0.0008968724849288678,6.873895042325273e-05,0.0,-0.0005677345232755204,-0.0010817036953225667,0.0008616316744776142,0.0005186626885063106,-4.6542319379616615e-05,0.00033021719553905093,-0.002955590505375083,0.00035688793718779976,0.000722688118530046,-0.0003330079471587366,-2.8355339270369484e-05
2021-02-17 17:00:00+00:00,-0.0007975869317733419,-0.0006614352604465967,0.0,0.0,0.0005403343305756536,-0.003383326919735752,0.0015820616113251251,0.0016358820926662965,0.0,-0.001588375155561983,-0.002451839673322187,0.0,0.0006026134163181762,-0.000333118878392491,4.127325849601071e-05
2021-02-17 18:00:00+00:00,0.0005422031545452288,0.0010306463451801307,0.0,0.0,0.00052679100552111,0.0016605536621265848,-0.0008622653201082464,-0.0005425327368574484,0.0,0.00041315376933859227,0.002854014902700319,0.0,-0.001083536564438381,9.997532077732352e-05,-4.256321329132451e-05
2021-02-17 19:00:00+00:00,-0.0003161735889899431,0.00043447674198215935,0.0,0.0,0.00012461912259364993,-0.0005880798000671428,0.00021569014749811544,0.00010861159991892855,0.0,-0.00041298314379600853,0.0002782998983124063,0.0,0.00012040252465084222,-9.99653267117484e-05,-2.712597691190144e-05
2021-02-17 20:00:00+00:00,-0.00016558591566606662,-0.0004721054744427633,0.0,0.0,0.00012477558024071023,-0.000513302108594127,0.000719171523694051,0.0007522766926129076,0.0,0.0,0.0011928540536692012,0.0,0.00048184912845394834,9.997532077732352e-05,7.098464062149645e-05
2021-02-17 21:00:00+00:00,-0.00010538214627164866,2.83224116688352e-05,0.0,0.0,-0.00015244624636134851,-0.0009725508402386174,7.185718074520508e-05,-0.00038757586857185444,0.0,-0.00020665570072597728,-0.0011469250282747367,0.0,0.0,-0.00016663006143580184,-2.8416443845658e-05
2021-02-17 22:00:00+00:00,0.0002484910765399029,9.512601674810384e-06,0.0,0.0,-5.538090885914837e-05,-3.690059273686597e-05,0.0001438697839226677,0.000620454087819855,0.0005268392496793339,0.0,0.0002474342036011823,0.0,0.00012052795996342347,-0.00016659427030130125,-2.1897275941928918e-05
2021-02-17 23:00:00+00:00,-0.0003990306588554926,-3.783385130895489e-05,-0.00041198624309624066,0.0,6.931597005555012e-05,5.463575586839298e-05,0.000287863901526908,0.00027937697704727427,0.0,0.0,-9.891144556439802e-05,0.0,0.00036154030417479,-0.0001666856005063666,2.3189476972218515e-05
2021-02-18 00:00:00+00:00,-0.00039918994788368245,-0.0013696372360294529,0.0,-0.0009908810360443887,0.000596454398498647,-0.0008681264656074106,0.00043192010521808655,0.0004969155364187294,0.0,-0.000826635999832348,-0.0011803530355225522,0.0,0.0,-0.0006666628093265903,0.0
2021-02-18 01:00:00+00:00,0.00039934936413565936,0.00037836658215550933,-0.0007281912638851251,0.0002479364053169508,-0.0007485612755415705,0.0014142476478526955,-0.0010786716548157882,-0.0004655741541237379,-0.0013162938287410997,-0.00020679052427574618,0.000601977946438792,0.0,-0.00012056878795529968,0.0004002645270699823,2.970890623177347e-05
2021-02-18 02:00:00+00:00,-0.0002786967157515363,0.0008225981853497988,2.7483106543435554e-05,-0.0007436248442802551,0.0001525766357866054,-0.0016582245926389794,0.0008636536353525681,0.0006988401465766181,0.00018610335146473922,-0.00020683329544146645,-0.0004332200337490155,0.0,-0.00024086989345928345,6.671586299078491e-05,-4.643800796566566e-05
2021-02-18 03:00:00+00:00,0.0005273722072152154,0.00035902778648733147,0.0007836665883105276,0.0012402970561724569,-0.0011631548722739193,0.004357352792982105,-0.0011502132259116893,-0.00161262689390973,3.0974491508350965e-05,0.0012414143662455857,0.002274280710301335,0.0,-0.0003613424167613344,0.0007668314673854315,-2.583426372559927e-05
2021-02-18 04:00:00+00:00,-0.00021085564574740978,-0.00022668059414543418,-0.0008792706570958098,0.0007433745209919351,0.0002077451668469621,-0.0015924280872990915,7.188819271664038e-05,0.00044991840039410036,-3.09735321188942e-05,0.00030996879185019033,-6.372767693008097e-05,0.0012843382090617084,-0.00024081705574674483,-0.0009994596004299083,2.9710170824870374e-05
2021-02-18 05:00:00+00:00,-1.5083533145276995e-05,7.560135327144835e-05,-9.619749250799892e-05,0.0,0.000304796040147437,-0.0001228200179056449,0.00014384896041552686,-1.5523350154089677e-05,-6.202290781720521e-05,0.0006198242898616257,-0.0008561359710982375,0.0,0.0007229221976519096,0.00016672204985312966,-2.7125871795430356e-05
2021-02-18 06:00:00+00:00,0.00032394171706706665,0.00017944055192153918,9.620674735577595e-05,0.0004951361783869235,-0.00013845450354033062,0.0019453122752173257,-0.0005030259064144893,-7.754110620039611e-05,0.0011473101421284326,0.0007226147707184438,0.00037847195651141696,0.0,0.0,3.3326131751332255e-05,1.1625688983496474e-05
2021-02-18 07:00:00+00:00,7.521486949513267e-05,-0.0007366550442711173,0.00021998488744734424,0.0,0.0007484807699309481,9.673893001926892e-05,0.0005032790688241917,0.0006130756893700795,0.0013937441755020874,0.0005157357242022709,0.0008144774186487069,0.0,0.0003616946383122599,0.00020007732168059178,2.7064781399577242e-05
2021-02-18 08:00:00+00:00,-0.0009184857782791322,-0.0008411009286505289,-0.0007973091602453408,-0.0002474455699396083,0.0036869743075345074,-0.0068881329964709526,0.003390782572523232,0.0024192320073219697,0.00010825308864204075,-0.0008247675370868235,-0.004445585868748103,0.0002987517147081675,0.0015694798959218215,3.331835491016122e-05,-1.9313889454419808e-05
2021-02-18 09:00:00+00:00,9.045978905164453e-05,-0.00024593956165175346,-0.0006603360061668839,0.0,0.0009748004195317961,-0.0015618091736860906,0.0006497079453728904,0.00032679693489767736,-6.186274551733817e-05,0.00010313183838883688,0.00016869640374661543,0.0,0.00048313996544058213,0.00010001531703118793,8.51303798832248e-05
2021-02-18 10:00:00+00:00,0.0002788101167472412,0.00029328000444639457,-0.0006471178467665206,0.0,5.5724450382266255e-05,0.0013375680044509508,-0.0010816756337062028,-0.0010726008206854987,0.0004639624264173303,0.0009492660997780789,0.0015642012025018914,0.0,-0.0007242119408514824,0.00010000531496756615,-9.028956626566664e-05
2021-02-18 11:00:00+00:00,-0.0004369561451739168,-0.0003026472323941487,-0.00023416850631186037,0.0,0.0011852982953632907,-1.4394195108846652e-05,0.00036070101299623403,0.0006999366621731617,-9.279367558401308e-05,-0.00041232955819381356,-0.0007046151441413295,0.0,0.00048296033947470285,0.0002666117932046408,6.452473259455083e-05
2021-02-18 12:00:00+00:00,-0.0002863107268240572,0.00011354511675154555,-0.0005235333497051187,0.0,0.0005161159933291248,-0.0024692288571912524,0.0006496721853135323,0.0006694861148104359,0.0,0.00022690234088607042,0.0004164851321712959,0.0,0.0006042480980894549,-0.00033314413644391916,-4.2562663527201394e-05
2021-02-18 13:00:00+00:00,-9.804030813587161e-05,-0.0007946534044475095,0.000454913209922303,0.0,0.0019850431768893007,0.0006877878627677969,-0.00043291616057949955,-0.0004512581126721038,0.00043283163586482765,0.0006597867822084602,0.003721093440339107,0.001268602488436743,0.000483520924193126,-0.0004666335106816577,1.6730545159271415e-05
2021-02-18 14:00:00+00:00,0.001424914296190627,0.001997675975309976,0.0004684789667557254,0.0,-0.0016885192036226737,0.004116221935014375,-0.0028061284126325026,-0.002096275290443206,0.0009580508840474344,0.0007418100227438718,0.005778126243469295,0.0,-0.0012073799273780716,0.000566836418654848,1.4208423799288994e-05
2021-02-18 15:00:00+00:00,0.0004215262895277405,-0.0004724712676699161,0.0005509616398080563,0.0,-0.0006695453643466021,0.004142496392614214,0.00021587721407723137,-0.0027872399898386524,0.0013738327408692186,-0.00018529540006317902,0.0037100652503663234,0.0,0.0,0.0006665708489612676,4.3854814852695156e-05
2021-02-18 16:00:00+00:00,-0.0007524532100678938,-0.0008318674920334557,-2.7517158313616896e-05,0.0,0.0007536790899913548,-0.0019897644923120295,0.0010085070889924719,0.001240311103990921,0.0,0.0,-0.00033072275376277993,0.0,0.0006040248114200786,-0.000166499944383669,-6.710168981260978e-05
2021-02-18 17:00:00+00:00,-0.0003765996845896957,-0.00045410398916390093,0.0,0.0,0.0005166804328533559,0.00020902654663190745,0.0005766783657084051,0.0009310608957959765,0.0,-0.0007413975260875949,-0.0014335438433813463,0.0,0.0003625118539107852,0.0,2.583373139852796e-05
2021-02-18 18:00:00+00:00,3.0175248141750544e-05,0.0005395250677313612,0.0,0.0,4.1917520832157606e-05,-0.0006541704161798778,0.00021631580122427607,0.00046575037086027393,0.0,-0.0006182765666498113,-0.0014964427242436518,0.0,0.0,-6.664919005028302e-05,2.1896597133475026e-05
2021-02-18 19:00:00+00:00,-0.0004068147304649994,-0.0002270687453153064,0.0,0.0,0.0008524863901819835,-6.223411614292296e-05,0.0010104128241574806,0.0010880109485995604,0.0,-0.0010312033414514588,-0.0024222133408459134,0.0,0.00036277502178583276,-0.0001665387709057775,-6.45812459754147e-06
2021-02-18 20:00:00+00:00,-0.0003391502467037233,-0.0002838642998698182,-0.0008259575866997881,0.0,0.0,-0.002634328806621955,0.0005777044247781138,-7.777304628586723e-05,0.0,-0.00041289137759470407,-0.00016775892929266067,0.0,0.00036284065980596303,-0.00016663006143580184,-1.6729726047826077e-05
2021-02-18 21:00:00+00:00,-0.00013570612344671051,0.00026502487009261166,0.00013770331473961228,0.0,-5.586851400674053e-05,-0.0004138813207402725,0.00036119727652628164,0.00023326058098693814,-6.167296934034283e-05,0.00020657035540505575,-0.0013701672887832528,0.0,0.00012103443439515083,-0.0003332521019416834,-2.0666477920872062e-05
2021-02-18 22:00:00+00:00,-8.296274990493568e-05,2.837252797127654e-05,-9.637904860315682e-05,0.0,-0.0003213258791188167,-0.0004043779502235223,-0.00021675563108769502,-0.0001554452263400341,0.00024670709252005985,0.0,-4.2850046824916e-05,0.0,0.00012092123651874509,-3.3317244834352167e-05,-1.8022033258069392e-05
2021-02-18 23:00:00+00:00,0.0003770938371270294,-0.00024603265130507257,-9.649345111140128e-05,0.0,-0.00027936264359995633,0.00017827032530215448,-7.21299937641584e-05,-0.0004272915590320947,-0.00018498468235694787,0.0,0.0004591541677307909,0.0,-0.0002419117710819041,0.00026667400857394163,1.6730653213947733e-05
2021-02-19 00:00:00+00:00,-0.00039195787270573934,0.00013250616749416189,0.0,0.0,0.0006568649039881969,3.635386433087362e-05,0.00021665319427688345,0.0012055371377335256,0.0,-0.0005162404650289609,-0.0008076127126016575,0.0,0.0006050736097329423,-0.0007664992653799718,-2.3188789468941984e-05
